CustID,MoB,MaxBalance,PchActiveMths,FinCharges,OnlineTxn,PaytoBalance,OfflinePay,ActiveCards
C#30641195265709,210,320.29,3,25.39,10.95,30.38,43.70,2
C#99459222005579,114,345.74,2,35.30,63.06,19.57,2.36,11
C#1210965987862,213,443.80,3,20.94,8.44,26.96,42.64,4
C#23275651588213,127,108.88,1,1.25,44.51,8.29,0.87,2
C#76556383468183,173,1561.15,9,288.27,35.90,6.81,10.48,6
C#83042701819697,144,90.98,1,1.14,50.02,15.40,0.74,3
C#177602814133,76,91.05,1,1.37,51.28,14.04,0.84,3
C#27668982009016,137,192.37,11,5.67,55.75,77.84,4.38,3
C#65064926948940,199,370.13,4,31.92,9.58,23.30,29.35,3
C#80498924290133,122,277.57,5,31.75,78.75,19.71,2.84,12
C#26334609465947,95,123.92,1,1.58,47.90,12.02,0.69,3
C#37207740227951,92,289.06,4,7.70,54.79,12.38,1.58,1
C#75381811638548,50,127.00,2,0.72,49.40,7.75,1.14,2
C#92785727891712,113,83.30,2,1.30,53.06,12.75,0.75,3
C#52278821402374,114,159.74,2,1.33,35.65,10.77,0.81,2
C#13437025672264,140,447.02,5,9.00,54.87,63.48,4.29,4
C#71951895703761,188,200.91,3,3.46,46.67,27.83,0.51,4
C#91619823039559,90,370.11,10,12.13,51.84,33.84,5.21,2
C#53508106373390,103,174.48,3,7.68,64.64,9.72,1.37,2
C#72070598566941,110,117.17,1,1.99,58.89,11.10,0.42,2
C#7025695024712,276,304.18,13,13.36,34.11,67.23,7.93,4
C#56920139253048,166,861.19,9,65.98,24.68,9.96,8.37,4
C#5939493144275,82,123.04,3,14.26,45.73,11.22,1.09,2
C#56320093757256,125,288.48,3,9.61,69.35,17.90,0.99,3
C#26960446407198,200,425.81,4,27.41,17.49,30.40,35.35,3
C#73795728308301,111,306.85,4,8.77,52.38,20.47,1.13,2
C#65905775641796,265,310.86,4,14.19,14.32,29.27,31.78,3
C#34452320518977,231,294.71,5,20.44,6.19,38.00,43.98,5
C#55221789837578,97,262.99,4,18.34,12.14,7.71,29.83,4
C#25128265751636,91,462.05,3,46.98,55.22,21.02,1.26,5
C#12429601804707,109,111.10,2,1.61,18.74,14.52,0.98,2
C#70887424985041,151,282.42,6,46.41,62.39,18.78,2.21,4
C#40062269962997,185,946.81,8,315.08,48.46,20.13,8.32,3
C#18725808421748,182,251.45,4,23.60,6.24,21.76,50.05,3
C#11316638119167,76,436.72,4,46.29,60.53,17.89,2.91,8
C#97689504009619,141,304.16,5,13.52,11.52,15.62,38.75,4
C#141821381368,149,257.02,3,8.21,51.65,28.81,2.11,2
C#73419417766163,168,247.13,2,15.31,72.24,16.61,1.11,1
C#3901930176187,71,203.44,6,10.75,33.64,53.57,4.21,4
C#32022298528424,214,1480.02,8,257.81,25.40,15.09,9.60,9
C#31022926037599,184,1507.11,10,177.64,55.31,15.77,8.82,3
C#7015386555225,129,213.00,3,17.05,61.37,15.76,2.04,2
C#30804853255728,87,202.17,4,14.97,20.00,13.16,1.57,2
C#32764785001280,112,221.29,3,15.68,38.00,17.22,1.16,2
C#36309459750433,78,182.39,4,9.44,59.13,16.25,1.94,3
C#85434120578540,132,460.57,4,49.46,47.25,13.40,2.48,10
C#76012497671827,129,263.04,4,18.27,51.97,26.35,2.45,10
C#10258486212414,137,291.62,4,23.37,13.47,26.34,47.69,3
C#42595624310475,139,141.48,2,15.22,56.58,21.03,1.31,2
C#37718131461748,153,255.78,4,46.82,62.07,17.42,1.54,7
C#8996093445037,91,345.64,4,12.47,43.90,15.29,1.58,2
C#93394653291511,111,96.30,1,1.30,37.75,13.77,0.88,2
C#30770432880985,94,132.18,1,1.13,47.59,16.82,0.84,2
C#32341134408429,109,79.18,2,1.20,40.85,11.48,0.55,1
C#72663451861116,97,170.22,5,13.00,39.27,22.57,1.79,1
C#97270604102265,83,251.86,3,20.58,58.55,18.33,1.58,2
C#54446699872843,156,1453.96,5,242.70,47.21,13.79,8.32,3
C#39986765744421,65,1165.81,14,296.83,17.43,17.90,7.69,6
C#17511019860849,148,176.94,4,14.06,42.93,19.72,1.02,3
C#45932226997617,171,197.76,5,11.79,8.20,31.10,45.52,2
C#17463830067251,83,223.05,4,17.24,37.60,10.67,1.49,1
C#84583340363807,132,288.01,11,14.36,43.21,79.09,8.70,2
C#90096327688201,60,167.03,4,14.49,48.93,23.27,1.37,2
C#1392030250720,120,258.75,3,13.98,49.16,24.67,1.32,3
C#89691897905814,71,65.32,1,1.54,27.30,15.30,0.84,2
C#85827687573471,174,1950.21,11,217.23,25.39,16.65,7.34,8
C#71450311898832,144,166.21,3,11.61,61.09,17.78,1.28,2
C#77709458410505,174,1077.83,8,386.13,52.83,21.92,5.07,5
C#53529642434284,130,101.77,1,0.56,43.84,11.99,0.76,2
C#973047959695,126,115.28,2,1.32,81.21,7.24,0.79,3
C#91558961807006,108,257.12,2,13.84,85.25,21.51,1.42,3
C#57316229426820,188,279.94,4,19.51,8.43,23.27,50.45,3
C#81995232449082,129,213.44,3,13.93,58.93,22.54,2.00,1
C#87876769271446,209,322.24,4,15.23,5.96,21.31,40.85,4
C#34197848398803,151,146.32,4,21.20,10.02,16.67,26.37,1
C#74164125718175,135,144.21,4,13.82,80.80,24.18,1.65,3
C#49524836000652,208,1742.11,8,305.85,40.55,17.43,8.15,6
C#72930652980195,130,316.25,8,13.44,30.09,41.50,7.22,1
C#1171165072820,142,84.12,2,1.06,48.71,18.77,0.74,3
C#34844715008904,135,140.50,1,1.12,58.16,11.62,1.24,2
C#26382757265892,71,261.73,2,15.02,63.64,15.13,2.05,3
C#49577498563528,115,205.45,3,5.52,28.28,17.70,1.80,2
C#74177401129470,125,382.98,4,36.09,51.30,22.16,2.45,6
C#50134762019533,163,281.75,2,35.22,73.63,19.24,2.93,5
C#41361312999324,130,276.64,7,13.69,29.04,102.74,5.70,3
C#15452569499456,102,257.74,4,22.17,44.77,17.73,1.38,1
C#15023215819896,138,219.70,2,14.76,75.14,23.16,0.83,3
C#23265684454055,222,1664.16,7,273.94,22.66,18.01,9.63,5
C#8340581643393,124,114.26,1,1.09,15.61,12.55,0.76,1
C#55417457997346,167,311.41,3,14.44,10.95,22.06,34.45,1
C#7212433667246,175,249.98,3,15.37,6.83,28.88,35.04,3
C#30234038355142,84,275.85,2,15.30,9.00,27.30,24.86,3
C#17776676653864,135,135.53,3,14.53,57.24,17.06,2.39,2
C#40178503238720,102,136.49,1,1.06,46.29,7.98,0.96,2
C#63732493326937,109,460.76,5,32.40,24.24,25.59,2.69,7
C#95053646801236,192,150.73,3,19.22,6.07,21.32,46.37,3
C#12068612538444,261,344.70,13,20.76,50.48,36.70,6.51,2
C#4720823832421,273,299.73,1,14.45,44.74,49.48,4.45,3
C#58465041615646,181,254.12,2,15.29,52.33,16.69,1.38,2
C#46725560714347,130,304.54,4,13.10,12.24,10.45,42.21,3
C#18782668491761,150,136.27,1,1.43,39.66,12.63,1.43,2
C#48133557533751,268,327.44,7,13.56,22.95,71.55,7.83,3
C#70404087557113,196,236.35,5,16.04,14.26,12.81,33.99,4
C#9035473963141,137,115.50,2,1.26,48.96,8.26,1.04,2
C#40434630623144,156,110.57,3,16.57,54.41,15.83,0.52,3
C#11590876524624,110,274.82,3,18.23,13.54,31.42,32.46,3
C#75583975174787,129,150.05,1,1.64,36.30,8.47,1.03,3
C#67512580599586,128,170.92,2,15.76,66.22,21.48,2.10,2
C#821756326803,117,201.88,5,15.45,57.23,12.20,0.91,1
C#59843699547642,180,249.92,7,9.11,29.90,84.78,6.96,4
C#17145711253677,91,115.16,1,1.21,56.37,9.89,0.79,3
C#43067927699827,87,275.49,4,29.83,46.69,21.40,2.20,11
C#99901779676545,220,262.51,13,10.16,33.96,75.61,5.39,3
C#3391945721918,121,157.32,3,14.94,75.33,17.65,1.83,2
C#70081860520610,165,135.47,2,7.27,48.56,12.04,1.86,1
C#9658420591482,136,105.28,1,0.76,49.54,3.55,0.77,2
C#87124381465953,174,289.76,14,11.22,35.78,83.12,7.31,2
C#20500942512102,57,112.41,2,14.72,42.00,20.34,1.93,2
C#92293236375990,124,212.49,3,17.26,64.06,15.97,1.72,2
C#57085055101222,122,369.09,4,18.65,36.09,19.59,2.51,10
C#42198749062503,114,157.31,2,0.83,41.38,10.61,0.82,2
C#74207976449036,132,103.29,1,1.00,59.29,11.62,1.10,1
C#97234940958802,106,144.13,3,11.68,42.17,23.16,0.79,2
C#98905949300043,137,158.66,3,23.15,34.74,24.02,1.61,2
C#94316546766363,156,283.13,7,6.81,35.39,66.29,6.57,3
C#98205757426109,113,7.36,6,44.97,56.60,23.32,3.17,8
C#70191036520469,149,261.67,2,12.79,38.51,13.78,1.73,2
C#65309134055888,155,239.14,3,9.98,41.69,22.98,1.38,2
C#11457124757904,92,175.10,4,12.26,42.09,17.57,1.16,3
C#55698007526528,106,323.75,2,23.34,10.35,28.10,23.90,4
C#56762661651342,106,187.90,3,4.96,48.97,17.45,1.55,3
C#77063133645280,135,166.27,12,12.55,37.64,71.84,6.21,3
C#78697612764948,161,201.70,3,10.39,53.79,25.46,1.35,2
C#6986550428908,126,201.82,2,12.55,27.98,14.81,1.51,1
C#79109776841732,135,298.43,4,13.09,65.66,13.16,1.11,3
C#88920236987053,169,393.65,9,12.42,25.22,77.12,8.14,2
C#99464872281187,92,289.04,4,19.94,15.40,16.15,37.26,1
C#24096753139592,65,120.55,2,14.79,60.39,16.64,1.61,3
C#27674138366898,113,189.59,4,15.29,33.84,10.58,1.01,2
C#72116281748996,196,313.40,2,9.51,11.82,20.18,32.17,4
C#84009246337579,183,199.76,3,7.43,31.98,24.05,1.04,2
C#62194453950267,287,273.97,11,18.08,30.89,63.53,6.48,4
C#31126285084070,133,401.28,3,29.89,23.88,20.08,1.75,6
C#3794377240878,163,132.55,2,1.01,42.77,7.40,0.20,2
C#76313201310509,145,1754.05,9,100.26,57.29,19.00,4.04,2
C#44548216539879,134,1843.73,7,222.95,38.10,10.89,11.38,6
C#40012993744864,264,402.86,5,16.57,6.70,40.53,42.33,2
C#34205960933757,358,239.30,3,13.92,6.78,19.35,21.19,4
C#49103729480416,141,188.01,5,9.50,35.00,30.17,1.61,1
C#69577931263167,85,109.37,3,21.81,67.06,22.72,0.85,1
C#95167135550917,127,178.56,4,6.99,76.51,15.83,1.85,1
C#76671042728070,88,276.66,4,3.78,60.12,26.22,2.21,7
C#96248786515643,125,134.00,3,15.28,33.61,25.81,1.73,1
C#53567586312424,74,165.01,3,14.25,35.65,15.44,1.03,1
C#19749492239136,140,260.41,10,10.89,27.06,64.72,7.43,3
C#44185857361295,155,366.30,2,36.78,57.16,27.45,2.47,7
C#70164987525314,140,241.51,3,11.99,44.77,10.45,1.43,1
C#1084643325979,189,407.59,4,21.71,13.18,13.09,50.00,2
C#61317691902233,227,285.04,11,8.42,46.81,62.99,4.31,2
C#37197324649078,188,160.27,3,14.03,53.35,18.71,1.36,2
C#77369219391889,103,121.36,5,15.66,64.03,10.50,1.64,1
C#88431288779392,153,161.57,2,0.85,35.79,6.99,1.02,3
C#35329755229820,158,283.63,3,19.13,36.68,23.14,1.28,2
C#86387697469299,67,260.79,2,18.59,59.06,24.66,1.26,2
C#21695649908990,137,61.91,3,21.30,33.68,16.32,1.10,1
C#8882421333781,67,159.11,3,14.33,49.63,28.65,1.59,2
C#23400018092078,231,318.80,5,19.04,11.24,19.61,38.50,2
C#16615830030092,157,250.03,4,18.82,58.84,16.25,1.35,0
C#56487672212137,101,311.12,4,50.65,40.37,22.09,3.97,5
C#58911864838745,183,326.30,3,47.00,45.59,22.79,2.52,8
C#96989825882800,273,232.88,10,9.29,32.54,75.84,7.57,2
C#67553290124653,184,158.25,3,6.54,70.68,10.65,0.95,2
C#55770437789522,141,231.89,4,14.37,48.36,20.02,2.15,2
C#86019145460908,159,347.79,3,55.13,43.68,28.22,2.70,8
C#96999199801084,135,83.21,2,1.60,5.84,0.88,0.89,3
C#62141508746855,115,311.56,4,24.98,12.67,13.33,37.36,2
C#49838192624878,100,263.10,2,14.57,43.92,26.01,1.41,2
C#87150573034713,75,632.52,3,45.90,29.30,16.19,2.21,5
C#41259329323700,180,346.90,4,16.68,12.43,30.04,49.97,3
C#38573017071215,180,125.31,4,13.52,64.25,27.34,0.90,2
C#84897956846264,126,130.32,1,1.31,37.31,8.99,1.03,3
C#55501337025833,111,415.09,15,19.13,17.23,67.51,5.21,2
C#39158759652710,164,184.67,3,6.37,48.46,22.00,1.27,3
C#31550045618800,95,1844.26,4,292.71,40.86,16.64,4.81,2
C#18615292748926,55,105.51,4,11.57,43.53,17.03,0.90,3
C#53044471116247,171,238.50,4,30.02,12.70,19.47,45.17,4
C#40590550851295,178,2194.43,6,325.30,34.32,10.18,7.21,6
C#9979171382336,118,296.46,16,9.88,50.53,53.39,5.93,4
C#66647520507426,176,316.26,2,13.28,47.16,15.59,1.38,2
C#45343259063706,144,269.48,2,12.57,37.66,22.48,1.05,1
C#13276316469152,158,210.05,5,52.21,58.59,13.82,2.46,12
C#50539451842038,127,343.16,14,7.41,31.33,65.41,9.20,3
C#67060632788197,122,104.97,1,1.39,49.56,13.78,1.36,2
C#38267695623549,119,243.61,3,11.00,59.18,30.51,1.62,2
C#8092399724622,152,162.44,2,0.67,59.88,9.97,1.18,3
C#77588272122205,93,131.27,3,9.51,40.51,22.36,1.20,2
C#10145158767268,157,245.61,8,7.90,48.51,39.01,8.51,5
C#59668640453738,119,241.25,3,20.89,49.91,12.67,1.06,1
C#99505779953826,147,321.36,6,19.80,33.63,51.85,3.08,4
C#90485570261840,159,288.46,4,12.17,71.68,19.61,2.14,3
C#45269934793600,70,980.95,12,188.23,36.73,9.93,10.37,4
C#1576956145528,127,383.17,5,28.64,49.42,22.11,2.42,8
C#1265358220188,111,232.25,3,6.39,69.66,19.92,1.90,2
C#16363447306080,77,153.91,1,1.30,57.49,13.03,1.04,2
C#72907834100181,135,501.12,4,37.13,32.02,29.82,3.57,9
C#62255374428750,112,167.76,3,12.20,39.27,12.35,1.30,2
C#38269331083047,181,1215.16,8,337.81,51.89,20.19,4.24,8
C#62539010432921,107,251.62,4,15.29,11.80,31.58,21.19,4
C#46153560907445,223,262.09,4,35.68,10.97,17.38,29.48,3
C#25451622964562,157,234.46,4,9.23,36.30,21.02,1.39,2
C#43462348236705,197,1833.50,7,158.85,45.34,25.22,8.33,6
C#83716277995052,93,283.04,2,16.73,26.38,24.33,1.03,2
C#80424170445698,162,319.55,4,19.20,11.24,18.47,36.80,3
C#21712578850196,105,224.67,3,17.36,56.06,18.67,1.74,2
C#44115365552986,157,208.63,3,18.87,68.92,17.64,1.52,2
C#61078369805034,124,224.98,2,17.41,32.30,22.50,1.19,2
C#15619145280437,165,111.38,1,0.81,39.77,10.01,0.56,3
C#32723360331692,130,226.91,10,14.05,30.72,78.30,5.73,3
C#53583913966531,195,698.01,6,255.48,45.07,12.47,5.43,7
C#57631950827232,178,321.05,6,13.74,43.71,20.63,6.04,2
C#72307117146678,165,268.98,9,15.23,51.08,83.81,6.93,4
C#31333757350081,283,317.34,4,21.51,13.08,31.19,31.70,4
C#3199024548236,147,240.90,8,10.05,41.69,55.59,4.26,5
C#3102895529270,90,1467.68,7,285.78,39.40,16.76,5.77,6
C#99291091356209,83,334.32,7,12.36,26.04,59.20,6.85,4
C#55942812731030,100,209.51,3,15.00,75.35,23.04,0.82,2
C#110939826061,121,417.01,4,43.83,51.10,24.93,1.90,10
C#65221813732756,173,155.14,2,12.97,64.56,11.76,1.35,2
C#29825868471288,97,159.68,3,16.32,59.67,19.38,1.42,2
C#27622336661704,158,298.52,7,44.06,70.53,19.71,2.06,5
C#48948336431643,107,159.64,3,19.85,54.34,19.47,1.14,2
C#6300442335334,114,545.90,4,47.97,30.95,24.32,2.46,10
C#22866996117899,265,966.32,7,119.77,28.31,14.91,10.07,8
C#76922729971968,99,322.29,4,19.58,47.10,20.12,1.36,3
C#88244146218724,173,363.36,4,18.18,7.58,21.62,43.13,3
C#70395045067610,193,189.21,4,36.21,8.91,18.00,42.90,3
C#6988107321578,193,292.53,4,12.41,12.66,20.92,44.78,3
C#64506130048876,131,116.74,4,19.90,59.77,13.89,1.36,2
C#24014871103759,128,414.93,4,31.52,11.87,15.71,38.67,3
C#44015806949207,222,304.49,5,14.44,34.38,43.44,4.29,3
C#19086117849382,211,1624.67,7,116.63,33.31,11.65,10.40,4
C#42930958833623,86,213.95,4,16.97,40.19,12.81,2.08,3
C#22196099484111,211,375.56,9,11.22,45.23,61.78,6.34,4
C#87122930639765,146,99.93,0,1.67,49.41,9.12,1.02,2
C#31829065617406,146,129.79,2,12.07,61.71,21.88,1.78,2
C#92106502806109,56,1750.31,10,248.05,25.56,13.67,7.57,4
C#91816423981,202,243.95,9,19.37,33.70,37.58,5.77,3
C#28747163133855,152,143.77,4,10.77,73.63,24.36,1.20,2
C#90967667320083,192,187.30,3,16.58,8.20,24.03,36.16,2
C#98106176753506,118,288.64,2,9.87,58.27,11.60,2.11,3
C#24223557648691,154,237.89,5,9.47,47.43,21.55,0.62,2
C#29134332790142,41,691.94,3,36.92,53.96,19.52,3.26,9
C#30286355584355,84,109.07,1,1.07,43.40,8.44,1.07,2
C#95579842458965,127,554.80,4,48.79,57.79,19.19,3.05,8
C#97172413764026,78,409.63,3,37.28,38.20,8.00,2.62,2
C#32732657691571,182,192.59,3,20.48,51.62,12.71,1.84,2
C#72937265526635,102,85.40,1,0.91,50.53,10.08,0.69,3
C#87441941321314,148,82.84,3,17.89,36.62,20.78,1.19,3
C#46637818736504,130,372.28,3,17.31,6.69,27.10,23.71,2
C#52221662595216,181,427.20,12,15.20,32.73,83.96,4.83,4
C#13607316397954,105,23.99,1,1.18,47.60,16.27,1.03,2
C#71381140765995,293,370.78,10,16.57,31.21,47.13,6.42,5
C#71032483557495,77,91.73,3,12.30,37.95,16.89,1.48,2
C#66540634314185,123,200.18,3,12.33,29.13,19.20,1.55,2
C#65903869770678,111,188.96,3,11.62,39.21,17.19,1.85,2
C#22300786173197,113,95.58,1,1.09,30.13,10.00,1.26,3
C#76026428398533,199,2320.86,5,340.00,33.38,10.56,6.10,6
C#23518384787316,237,221.09,6,12.80,19.14,87.27,3.02,2
C#59733093276257,89,245.46,12,12.94,32.80,42.09,6.91,3
C#10691031924167,62,102.68,2,1.31,41.02,9.10,0.63,2
C#58891889225879,162,2477.33,9,296.27,37.07,10.31,7.20,7
C#9256215843845,102,147.40,2,12.61,58.31,14.65,1.12,2
C#29498858676496,130,117.40,1,1.01,60.13,9.92,1.19,2
C#73713276592908,118,157.67,3,5.99,35.70,26.62,1.60,1
C#2432088815433,162,258.93,3,24.17,13.28,29.73,52.81,3
C#42884196562621,7,190.85,3,17.70,69.70,21.92,1.38,3
C#78340540095059,132,198.32,4,21.15,42.50,9.91,1.41,2
C#66646915987250,197,1192.11,6,393.83,39.75,11.99,7.15,1
C#55031692695089,156,114.53,2,0.19,18.42,8.99,1.17,2
C#36640058906092,112,172.40,2,0.76,40.42,9.64,0.56,3
C#28077334079703,120,515.15,6,47.80,45.42,19.89,1.92,9
C#90473617932495,111,146.63,1,14.59,49.66,24.83,1.95,4
C#75543042211546,272,324.16,8,10.74,31.53,54.05,6.31,3
C#85687908710332,136,416.64,4,45.24,49.57,9.98,2.43,4
C#53220207666389,217,237.35,9,8.59,61.93,74.48,5.36,4
C#52276459621689,67,295.05,4,8.55,52.38,18.28,1.33,1
C#33950040508865,96,323.82,4,34.77,46.22,17.60,2.73,8
C#14889092886962,174,83.72,2,21.69,55.28,22.74,1.26,1
C#61558759876270,117,134.55,3,19.80,20.04,15.96,1.00,2
C#88746562435407,67,338.75,4,32.72,56.77,18.07,2.13,11
C#55185340050344,56,188.88,3,9.97,26.83,11.51,1.47,2
C#29867610666411,159,160.01,4,25.17,13.27,18.89,27.70,2
C#34054473558436,114,105.49,1,1.33,65.32,12.43,0.52,2
C#41117373429394,116,233.21,4,9.84,57.40,21.24,1.22,1
C#97913800250800,190,1931.22,12,401.47,40.15,8.80,3.33,4
C#62305698820681,179,303.37,4,14.59,9.60,24.34,28.17,4
C#84272464000514,133,196.42,4,14.55,10.81,18.96,1.38,2
C#21978841657120,129,218.99,3,9.44,58.04,24.55,1.77,2
C#21897371737207,89,98.31,3,15.49,50.97,17.10,0.91,2
C#45683823495425,114,187.86,3,10.54,61.10,21.86,1.37,2
C#59897989680925,222,212.99,7,10.69,33.73,89.85,6.97,3
C#98502832201568,116,499.27,5,42.91,72.86,24.25,2.26,8
C#66004211208510,97,469.25,4,58.67,53.22,13.70,1.73,8
C#91603749419863,121,352.52,3,30.48,11.41,12.84,31.16,1
C#18816132252873,218,1613.05,8,320.14,34.29,11.69,6.46,6
C#30760281418684,162,482.56,5,18.28,10.56,18.78,30.64,4
C#49444424125648,69,352.12,3,8.38,54.73,15.67,1.42,2
C#94170154520466,264,309.63,4,20.20,8.55,21.58,28.33,3
C#62857528108334,88,141.22,2,15.86,72.02,12.98,1.57,2
C#85576073725188,101,284.97,2,10.12,57.29,12.48,1.67,1
C#55610778086085,112,470.18,4,53.60,49.62,35.52,1.57,6
C#69423387563259,226,1314.43,3,227.08,50.52,16.68,4.58,7
C#94624892788405,140,271.90,5,59.79,66.82,26.37,3.25,8
C#40805501224098,63,140.29,2,1.13,37.32,15.16,0.66,3
C#89707511138540,87,264.91,4,14.97,52.18,13.92,0.86,2
C#76527712991789,180,216.42,4,14.95,7.60,34.11,38.96,4
C#18691489920348,89,205.29,3,12.16,37.12,18.00,0.74,3
C#48302523596218,101,167.14,4,65.39,51.79,20.47,1.69,8
C#84014642438707,100,407.35,3,35.59,57.09,15.17,3.90,10
C#47431475107969,192,261.03,4,15.40,70.02,20.55,1.52,1
C#71246710099684,246,323.22,3,27.20,12.70,22.40,42.61,4
C#20385018979634,204,262.32,5,24.80,14.18,22.17,48.84,3
C#49482584484242,117,227.08,2,13.46,41.01,14.77,1.88,2
C#24551575134408,159,1854.07,6,305.14,29.75,12.06,6.71,4
C#41793494450690,167,295.00,11,10.54,32.76,72.96,3.25,3
C#19175547435108,96,167.92,2,13.82,48.23,16.77,1.11,2
C#77727884506697,193,379.37,4,25.76,9.54,27.22,38.59,4
C#79395429192235,127,162.22,1,1.10,43.14,9.88,0.91,3
C#29760640780384,100,264.00,3,16.23,41.03,17.62,1.31,2
C#49546711569921,70,98.93,1,1.08,36.59,11.68,0.80,2
C#6081966940090,92,286.00,5,25.86,32.53,24.58,2.18,6
C#6792308294746,110,162.26,5,52.79,47.25,22.49,2.47,7
C#51072225478436,182,399.18,3,30.67,16.29,29.88,39.06,3
C#90170547767484,285,261.27,5,12.12,9.29,21.00,60.69,2
C#1820771779882,158,160.64,4,2.25,55.47,22.04,1.71,1
C#94886884569712,84,144.42,3,9.44,38.44,15.27,0.98,2
C#9238749542284,169,114.85,1,0.87,45.01,12.73,0.38,3
C#57702582947572,144,376.06,3,13.48,57.25,24.38,1.21,2
C#67043711886466,94,246.32,6,12.40,53.04,40.01,5.55,4
C#95055968623466,103,245.49,5,12.17,35.93,18.63,1.26,2
C#45516338609335,132,188.40,3,8.39,52.06,10.72,1.40,2
C#45811175889985,137,283.69,2,20.95,15.18,18.44,27.01,2
C#63114156634358,98,1482.72,5,328.55,25.54,14.00,9.40,6
C#48463359260260,50,161.75,4,15.22,50.46,12.24,2.14,2
C#84152311565689,96,250.06,4,37.08,13.85,24.18,2.84,10
C#23881714701729,185,141.70,1,9.63,78.41,23.26,2.13,2
C#85365079604537,97,229.65,2,13.50,35.40,11.43,1.78,3
C#71767603399250,77,235.37,4,14.30,15.05,22.83,19.46,3
C#16474225025132,142,124.24,3,11.86,40.71,15.95,1.68,1
C#17514476262741,124,75.83,2,1.57,61.49,12.70,1.00,2
C#9685347994825,142,246.48,3,10.06,56.08,24.63,1.60,2
C#86486474507741,120,271.78,3,9.49,57.48,17.85,1.94,2
C#90147198520456,109,41.77,2,1.61,50.27,6.62,0.86,3
C#31969458005836,158,328.65,8,5.40,28.80,56.69,6.39,3
C#45340812608363,158,215.37,3,10.83,83.06,18.65,1.38,1
C#39201264630918,201,168.66,1,23.00,11.14,21.11,45.32,3
C#38026018370813,114,231.61,1,7.83,44.37,17.59,1.15,2
C#95474375144737,92,346.07,4,41.70,44.00,16.55,3.56,9
C#82767730310316,237,302.12,4,24.70,8.73,29.06,40.61,4
C#91213382856335,102,150.45,3,33.89,49.87,17.04,2.89,9
C#87463669260548,81,447.01,4,71.77,51.76,13.11,2.98,10
C#92364625946565,74,180.30,3,13.40,63.10,21.45,1.27,1
C#28332006787872,132,107.46,1,1.21,57.16,9.23,1.04,2
C#159816364893,121,412.12,3,36.42,50.76,16.17,2.87,8
C#89108000015455,154,2671.20,11,248.16,25.83,11.89,9.13,3
C#61916000096377,102,324.30,7,33.59,67.80,27.76,2.49,11
C#26534234139059,175,210.02,4,9.28,30.14,18.70,1.53,3
C#8177097130673,93,120.80,2,1.32,30.11,4.26,1.13,3
C#63117475592358,177,546.24,5,39.01,34.43,20.83,2.86,9
C#1575315252665,91,175.89,4,63.20,58.33,22.90,1.51,9
C#86122172671894,151,324.57,3,43.50,61.93,27.29,2.71,7
C#28238041066698,162,85.71,2,12.43,52.58,21.70,1.76,2
C#61221209023326,119,204.29,3,12.89,75.89,12.99,1.34,2
C#24797430764134,167,187.61,9,8.65,49.64,69.97,9.71,4
C#56993463526327,189,272.24,2,14.04,34.91,18.58,1.55,3
C#46573829734886,69,116.97,1,1.23,57.18,6.48,0.96,2
C#62227978533748,223,265.33,4,22.58,13.09,19.49,41.32,2
C#30815705528533,123,239.92,2,17.20,46.67,23.12,1.51,2
C#3593712592521,112,146.91,2,0.49,51.67,12.58,0.83,2
C#78252978386849,158,1087.03,7,375.90,44.22,15.50,7.86,7
C#22130038496154,99,137.80,1,1.41,36.86,10.71,1.05,2
C#15065803748533,154,293.70,3,9.96,67.81,15.60,1.40,2
C#57225854658094,105,187.93,1,8.64,62.32,17.49,1.50,2
C#40591298399216,122,93.93,2,1.46,43.55,9.30,0.94,2
C#26899750620927,91,85.30,1,1.48,60.96,7.57,0.52,2
C#27615045950846,130,233.96,3,8.28,31.25,65.75,6.79,2
C#1871818714951,117,142.57,3,0.77,30.99,11.95,0.97,1
C#6071414622621,84,166.94,1,1.04,47.22,10.58,1.04,3
C#32604552012129,103,133.14,2,0.97,47.14,11.89,0.75,2
C#4586140323161,126,120.70,1,1.15,55.59,9.01,0.85,2
C#91409819912104,69,153.15,2,1.03,51.28,11.80,0.50,2
C#98546684636529,207,292.51,3,20.96,7.11,27.12,20.19,4
C#38830185526464,164,299.29,4,62.40,35.00,20.16,2.26,5
C#40091847435544,102,601.80,3,55.56,59.51,17.16,2.69,9
C#47823251319838,164,417.33,3,41.07,46.00,23.04,3.62,7
C#66981498599487,153,350.34,1,22.20,30.81,18.75,1.92,2
C#87178350887272,202,1585.42,10,60.06,32.80,17.60,9.09,1
C#34014274851295,124,162.95,1,14.85,54.99,33.12,0.91,3
C#61954538470255,127,235.15,3,7.73,66.39,25.97,1.91,2
C#44454734509409,124,180.63,2,18.88,52.36,21.00,1.80,2
